cement,blast_furnace_slag,fly_ash,water,superplasticizer,coarse_aggregate,fine_aggregate,age,strength,cement_to_water_ratio,superplasticizer_to_water_ratio,fine_aggregate_to_water_ratio,cement_to_fly_ash_ratio,superplasticizer_to_fly_ash_ratio,age_squared
424.0,22.0,132.0,178.0,8.48,822.0,750.0,56.0,65.697213145812,2.3820224719101124,0.04764044943820225,4.213483146067416,3.212121212121212,0.06424242424242424,3136.0
424.0,22.0,132.0,168.0,8.92,822.0,750.0,3.0,32.1098822847293,2.5238095238095237,0.0530952380952381,4.464285714285714,3.212121212121212,0.06757575757575758,9.0
424.0,22.0,132.0,168.0,8.92,822.0,750.0,7.0,40.2850977152707,2.5238095238095237,0.0530952380952381,4.464285714285714,3.212121212121212,0.06757575757575758,49.0
424.0,22.0,132.0,168.0,8.92,822.0,750.0,56.0,74.3649114581204,2.5238095238095237,0.0530952380952381,4.464285714285714,3.212121212121212,0.06757575757575758,3136.0
202.0,11.0,141.0,206.0,1.72,942.0,801.0,28.0,21.96670536,0.9805825242718447,0.008349514563106796,3.8883495145631066,1.4326241134751774,0.012198581560283688,784.0
202.0,11.0,141.0,206.0,1.72,942.0,801.0,3.0,9.84965714581204,0.9805825242718447,0.008349514563106796,3.8883495145631066,1.4326241134751774,0.012198581560283688,9.0
202.0,11.0,141.0,206.0,1.72,942.0,801.0,7.0,15.0699754305414,0.9805825242718447,0.008349514563106796,3.8883495145631066,1.4326241134751774,0.012198581560283688,49.0
202.0,11.0,141.0,206.0,1.72,942.0,801.0,56.0,23.245190854188,0.9805825242718447,0.008349514563106796,3.8883495145631066,1.4326241134751774,0.012198581560283688,3136.0
284.0,15.0,141.0,179.0,5.46,842.0,801.0,28.0,43.73346268,1.5865921787709498,0.030502793296089386,4.4748603351955305,2.0141843971631204,0.03872340425531915,784.0
284.0,15.0,141.0,179.0,5.46,842.0,801.0,3.0,13.3955337152707,1.5865921787709498,0.030502793296089386,4.4748603351955305,2.0141843971631204,0.03872340425531915,9.0
284.0,15.0,141.0,179.0,5.46,842.0,801.0,7.0,24.13166,1.5865921787709498,0.030502793296089386,4.4748603351955305,2.0141843971631204,0.03872340425531915,49.0
284.0,15.0,141.0,179.0,5.46,842.0,801.0,56.0,44.5204502847293,1.5865921787709498,0.030502793296089386,4.4748603351955305,2.0141843971631204,0.03872340425531915,3136.0
359.0,19.0,141.0,154.0,10.91,942.0,801.0,28.0,62.93536928,2.331168831168831,0.07084415584415585,5.201298701298701,2.5460992907801416,0.07737588652482269,784.0
359.0,19.0,141.0,154.0,10.91,942.0,801.0,28.0,59.49488404,2.331168831168831,0.07084415584415585,5.201298701298701,2.5460992907801416,0.07737588652482269,784.0
359.0,19.0,141.0,154.0,10.91,942.0,801.0,3.0,25.1166257152707,2.331168831168831,0.07084415584415585,5.201298701298701,2.5460992907801416,0.07737588652482269,9.0
359.0,19.0,141.0,154.0,10.91,942.0,801.0,3.0,23.639177145812,2.331168831168831,0.07084415584415585,5.201298701298701,2.5460992907801416,0.07737588652482269,9.0
359.0,19.0,141.0,154.0,10.91,942.0,801.0,7.0,35.7542554305414,2.331168831168831,0.07084415584415585,5.201298701298701,2.5460992907801416,0.07737588652482269,49.0
359.0,19.0,141.0,154.0,10.91,942.0,801.0,7.0,38.610656,2.331168831168831,0.07084415584415585,5.201298701298701,2.5460992907801416,0.07737588652482269,49.0
359.0,19.0,141.0,154.0,10.91,942.0,801.0,56.0,68.750606854188,2.331168831168831,0.07084415584415585,5.201298701298701,2.5460992907801416,0.07737588652482269,3136.0
359.0,19.0,141.0,154.0,10.91,942.0,801.0,56.0,66.7806754305414,2.331168831168831,0.07084415584415585,5.201298701298701,2.5460992907801416,0.07737588652482269,3136.0
436.0,0.0,0.0,218.0,0.0,838.4,719.7,28.0,23.84897484,2.0,0.0,3.301376146788991,0.0,,784.0
289.0,0.0,0.0,192.0,0.0,913.2,895.3,90.0,32.068218236,1.5052083333333333,0.0,4.663020833333333,0.0,,8100.0
289.0,0.0,0.0,192.0,0.0,913.2,895.3,3.0,11.654902304,1.5052083333333333,0.0,4.663020833333333,0.0,,9.0
393.0,0.0,0.0,192.0,0.0,940.6,785.6,3.0,19.199148696,2.046875,0.0,4.091666666666667,0.0,,9.0
393.0,0.0,0.0,192.0,0.0,940.6,785.6,90.0,48.846616696,2.046875,0.0,4.091666666666667,0.0,,8100.0
393.0,0.0,0.0,192.0,0.0,940.6,785.6,28.0,39.604880392,2.046875,0.0,4.091666666666667,0.0,,784.0
480.0,0.0,0.0,192.0,0.0,936.2,712.2,28.0,43.942373908,2.5,0.0,3.709375,0.0,,784.0
480.0,0.0,0.0,192.0,0.0,936.2,712.2,7.0,34.569637164,2.5,0.0,3.709375,0.0,,49.0
480.0,0.0,0.0,192.0,0.0,936.2,712.2,90.0,54.315540328,2.5,0.0,3.709375,0.0,,8100.0
480.0,0.0,0.0,192.0,0.0,936.2,712.2,3.0,24.404692496,2.5,0.0,3.709375,0.0,,9.0
333.0,0.0,0.0,192.0,0.0,931.2,842.6,3.0,15.615941924,1.734375,0.0,4.388541666666667,0.0,,9.0
255.0,0.0,0.0,192.0,0.0,889.8,945.0,90.0,21.859147104,1.328125,0.0,4.921875,0.0,,8100.0
255.0,0.0,0.0,192.0,0.0,889.8,945.0,7.0,10.222171176,1.328125,0.0,4.921875,0.0,,49.0
289.0,0.0,0.0,192.0,0.0,913.2,895.3,7.0,14.596896396,1.5052083333333333,0.0,4.663020833333333,0.0,,49.0
255.0,0.0,0.0,192.0,0.0,889.8,945.0,28.0,18.746162964,1.328125,0.0,4.921875,0.0,,784.0
333.0,0.0,0.0,192.0,0.0,931.2,842.6,28.0,31.966865264,1.734375,0.0,4.388541666666667,0.0,,784.0
333.0,0.0,0.0,192.0,0.0,931.2,842.6,7.0,23.404952296,1.734375,0.0,4.388541666666667,0.0,,49.0
289.0,0.0,0.0,192.0,0.0,913.2,895.3,28.0,25.573354316,1.5052083333333333,0.0,4.663020833333333,0.0,,784.0
333.0,0.0,0.0,192.0,0.0,931.2,842.6,90.0,41.680203152,1.734375,0.0,4.388541666666667,0.0,,8100.0
393.0,0.0,0.0,192.0,0.0,940.6,785.6,7.0,27.742445812,2.046875,0.0,4.091666666666667,0.0,,49.0
255.0,0.0,0.0,192.0,0.0,889.8,945.0,3.0,8.204074924,1.328125,0.0,4.921875,0.0,,9.0
158.8,238.2,0.0,185.7,0.0,1040.6,734.3,7.0,9.617500724,0.8551427032848682,0.0,3.9542272482498655,0.0,,49.0
239.6,359.4,0.0,185.7,0.0,941.6,664.3,7.0,25.422359072,1.2902530963920302,0.0,3.5772751750134626,0.0,,49.0
238.2,158.8,0.0,185.7,0.0,1040.6,734.3,7.0,15.691094808,1.2827140549273022,0.0,3.9542272482498655,0.0,,49.0
181.9,272.8,0.0,185.7,0.0,1012.4,714.3,28.0,27.935499092,0.979536887452881,0.0,3.8465266558966076,0.0,,784.0
193.5,290.2,0.0,185.7,0.0,998.2,704.3,28.0,32.626693796,1.0420032310177707,0.0,3.7926763597199784,0.0,,784.0
255.5,170.3,0.0,185.7,0.0,1026.6,724.3,7.0,17.236210524,1.3758750673128703,0.0,3.9003769520732363,0.0,,49.0
272.8,181.9,0.0,185.7,0.0,1012.4,714.3,7.0,19.765208492,1.4690360796984385,0.0,3.8465266558966076,0.0,,49.0
239.6,359.4,0.0,185.7,0.0,941.6,664.3,28.0,39.435269296,1.2902530963920302,0.0,3.5772751750134626,0.0,,784.0
220.8,147.2,0.0,185.7,0.0,1055.0,744.3,28.0,25.74503384,1.1890145395799678,0.0,4.008077544426494,0.0,,784.0
397.0,0.0,0.0,185.7,0.0,1040.6,734.3,28.0,33.082437432,2.13785675821217,0.0,3.9542272482498655,0.0,,784.0
382.5,0.0,0.0,185.7,0.0,1047.8,739.3,7.0,24.065470304,2.0597738287560583,0.0,3.98115239633818,0.0,,49.0
210.7,316.1,0.0,185.7,0.0,977.0,689.3,7.0,21.819846972,1.1346257404415725,0.0,3.711900915455035,0.0,,49.0
158.8,238.2,0.0,185.7,0.0,1040.6,734.3,28.0,21.066249704,0.8551427032848682,0.0,3.9542272482498655,0.0,,784.0
295.8,0.0,0.0,185.7,0.0,1091.4,769.3,7.0,14.843728804,1.592891760904685,0.0,4.142703284868067,0.0,,49.0
255.5,170.3,0.0,185.7,0.0,1026.6,724.3,28.0,32.051670812,1.3758750673128703,0.0,3.9003769520732363,0.0,,784.0
203.5,135.7,0.0,185.7,0.0,1076.2,759.3,7.0,11.957582268,1.0958535271943997,0.0,4.088852988691438,0.0,,49.0
397.0,0.0,0.0,185.7,0.0,1040.6,734.3,7.0,25.447869684,2.13785675821217,0.0,3.9542272482498655,0.0,,49.0
381.4,0.0,0.0,185.7,0.0,1104.6,784.3,28.0,22.489328168,2.053850296176629,0.0,4.22347872913301,0.0,,784.0
295.8,0.0,0.0,185.7,0.0,1091.4,769.3,28.0,25.216895224,1.592891760904685,0.0,4.142703284868067,0.0,,784.0
228.0,342.1,0.0,185.7,0.0,955.8,674.3,28.0,39.699338604,1.2277867528271407,0.0,3.6311254711900913,0.0,,784.0
220.8,147.2,0.0,185.7,0.0,1055.0,744.3,7.0,13.089012384,1.1890145395799678,0.0,4.008077544426494,0.0,,49.0
316.1,210.7,0.0,185.7,0.0,977.0,689.3,28.0,38.70028788,1.702207862143242,0.0,3.711900915455035,0.0,,784.0
135.7,203.5,0.0,185.7,0.0,1076.2,759.3,7.0,7.507014688,0.7307485191168551,0.0,4.088852988691438,0.0,,49.0
238.1,0.0,0.0,185.7,0.0,1118.8,789.3,28.0,17.576122192,1.2821755519655358,0.0,4.250403877221324,0.0,,784.0
339.2,0.0,0.0,185.7,0.0,1069.2,754.3,7.0,21.179323768,1.8266020463112547,0.0,4.061927840603123,0.0,,49.0
135.7,203.5,0.0,185.7,0.0,1076.2,759.3,28.0,18.19871902,0.7307485191168551,0.0,4.088852988691438,0.0,,784.0
193.5,290.2,0.0,185.7,0.0,998.2,704.3,7.0,17.200357772,1.0420032310177707,0.0,3.7926763597199784,0.0,,49.0
203.5,135.7,0.0,185.7,0.0,1076.2,759.3,28.0,22.629981272,1.0958535271943997,0.0,4.088852988691438,0.0,,784.0
290.2,193.5,0.0,185.7,0.0,998.2,704.3,7.0,21.859147104,1.5627355950457729,0.0,3.7926763597199784,0.0,,49.0
181.9,272.8,0.0,185.7,0.0,1012.4,714.3,7.0,12.37264682,0.979536887452881,0.0,3.8465266558966076,0.0,,49.0
170.3,155.5,0.0,185.7,0.0,1026.6,724.3,28.0,25.726417988,0.9170705438879915,0.0,3.9003769520732363,0.0,,784.0
210.7,316.1,0.0,185.7,0.0,977.0,689.3,28.0,37.813621744,1.1346257404415725,0.0,3.711900915455035,0.0,,784.0
228.0,342.1,0.0,185.7,0.0,955.8,674.3,7.0,21.917063088,1.2277867528271407,0.0,3.6311254711900913,0.0,,49.0
290.2,193.5,0.0,185.7,0.0,998.2,704.3,28.0,33.0431373,1.5627355950457729,0.0,3.7926763597199784,0.0,,784.0
381.4,0.0,0.0,185.7,0.0,1104.6,784.3,7.0,14.54104884,2.053850296176629,0.0,4.22347872913301,0.0,,49.0
238.2,158.8,0.0,185.7,0.0,1040.6,734.3,28.0,26.91369566,1.2827140549273022,0.0,3.9542272482498655,0.0,,784.0
186.2,124.1,0.0,185.7,0.0,1083.4,764.3,7.0,7.995853172,1.0026925148088315,0.0,4.115778136779753,0.0,,49.0
339.2,0.0,0.0,185.7,0.0,1069.2,754.3,28.0,31.899986092,1.8266020463112547,0.0,4.061927840603123,0.0,,784.0
238.1,0.0,0.0,185.7,0.0,1118.8,789.3,7.0,10.335934716,1.2821755519655358,0.0,4.250403877221324,0.0,,49.0
252.5,0.0,0.0,185.7,0.0,1111.6,784.3,28.0,19.765208492,1.3597199784598817,0.0,4.22347872913301,0.0,,784.0
382.5,0.0,0.0,185.7,0.0,1047.8,739.3,28.0,37.437857324,2.0597738287560583,0.0,3.98115239633818,0.0,,784.0
252.5,0.0,0.0,185.7,0.0,1111.6,784.3,7.0,11.483912256,1.3597199784598817,0.0,4.22347872913301,0.0,,49.0
316.1,210.7,0.0,185.7,0.0,977.0,689.3,7.0,24.437787344,1.702207862143242,0.0,3.711900915455035,0.0,,49.0
186.2,124.1,0.0,185.7,0.0,1083.4,764.3,28.0,17.596806472,1.0026925148088315,0.0,4.115778136779753,0.0,,784.0
170.3,155.5,0.0,185.7,0.0,1026.6,724.3,7.0,10.730314988,0.9170705438879915,0.0,3.9003769520732363,0.0,,49.0
272.8,181.9,0.0,185.7,0.0,1012.4,714.3,28.0,31.38150014,1.4690360796984385,0.0,3.8465266558966076,0.0,,784.0
339.0,0.0,0.0,197.0,0.0,968.0,781.0,3.0,13.22414968,1.7208121827411167,0.0,3.964467005076142,0.0,,9.0
339.0,0.0,0.0,197.0,0.0,968.0,781.0,7.0,20.96696516,1.7208121827411167,0.0,3.964467005076142,0.0,,49.0
339.0,0.0,0.0,197.0,0.0,968.0,781.0,14.0,27.04124872,1.7208121827411167,0.0,3.964467005076142,0.0,,196.0
339.0,0.0,0.0,197.0,0.0,968.0,781.0,28.0,32.03994972,1.7208121827411167,0.0,3.964467005076142,0.0,,784.0
339.0,0.0,0.0,197.0,0.0,968.0,781.0,90.0,35.17017076,1.7208121827411167,0.0,3.964467005076142,0.0,,8100.0
339.0,0.0,0.0,197.0,0.0,968.0,781.0,180.0,36.44570136,1.7208121827411167,0.0,3.964467005076142,0.0,,32400.0
339.0,0.0,0.0,197.0,0.0,968.0,781.0,365.0,38.89334116,1.7208121827411167,0.0,3.964467005076142,0.0,,133225.0
236.0,0.0,0.0,194.0,0.0,968.0,885.0,3.0,6.46728488,1.2164948453608246,0.0,4.561855670103093,0.0,,9.0
236.0,0.0,0.0,194.0,0.0,968.0,885.0,14.0,12.83804312,1.2164948453608246,0.0,4.561855670103093,0.0,,196.0
236.0,0.0,0.0,194.0,0.0,968.0,885.0,28.0,18.41590396,1.2164948453608246,0.0,4.561855670103093,0.0,,784.0
236.0,0.0,0.0,194.0,0.0,968.0,885.0,90.0,21.94602108,1.2164948453608246,0.0,4.561855670103093,0.0,,8100.0
236.0,0.0,0.0,193.0,0.0,968.0,885.0,180.0,24.10408096,1.2227979274611398,0.0,4.585492227979275,0.0,,32400.0
236.0,0.0,0.0,193.0,0.0,968.0,885.0,365.0,25.08313688,1.2227979274611398,0.0,4.585492227979275,0.0,,133225.0
277.0,0.0,0.0,191.0,0.0,968.0,856.0,14.0,21.26343984,1.450261780104712,0.0,4.481675392670157,0.0,,196.0
277.0,0.0,0.0,191.0,0.0,968.0,856.0,28.0,25.96566616,1.450261780104712,0.0,4.481675392670157,0.0,,784.0
277.0,0.0,0.0,191.0,0.0,968.0,856.0,3.0,11.36256448,1.450261780104712,0.0,4.481675392670157,0.0,,9.0
277.0,0.0,0.0,191.0,0.0,968.0,856.0,90.0,31.25394708,1.450261780104712,0.0,4.481675392670157,0.0,,8100.0
277.0,0.0,0.0,191.0,0.0,968.0,856.0,180.0,32.32952964,1.450261780104712,0.0,4.481675392670157,0.0,,32400.0
277.0,0.0,0.0,191.0,0.0,968.0,856.0,360.0,33.70158688,1.450261780104712,0.0,4.481675392670157,0.0,,129600.0
254.0,0.0,0.0,198.0,0.0,968.0,863.0,3.0,9.307926,1.2828282828282829,0.0,4.358585858585859,0.0,,9.0
254.0,0.0,0.0,198.0,0.0,968.0,863.0,90.0,26.94472208,1.2828282828282829,0.0,4.358585858585859,0.0,,8100.0
254.0,0.0,0.0,198.0,0.0,968.0,863.0,180.0,27.62730332,1.2828282828282829,0.0,4.358585858585859,0.0,,32400.0
254.0,0.0,0.0,198.0,0.0,968.0,863.0,365.0,29.7853632,1.2828282828282829,0.0,4.358585858585859,0.0,,133225.0
307.0,0.0,0.0,193.0,0.0,968.0,812.0,180.0,34.48758952,1.5906735751295338,0.0,4.2072538860103625,0.0,,32400.0
307.0,0.0,0.0,193.0,0.0,968.0,812.0,365.0,36.14922668,1.5906735751295338,0.0,4.2072538860103625,0.0,,133225.0
307.0,0.0,0.0,193.0,0.0,968.0,812.0,3.0,12.54156844,1.5906735751295338,0.0,4.2072538860103625,0.0,,9.0
307.0,0.0,0.0,193.0,0.0,968.0,812.0,28.0,27.53077668,1.5906735751295338,0.0,4.2072538860103625,0.0,,784.0
307.0,0.0,0.0,193.0,0.0,968.0,812.0,90.0,32.922479,1.5906735751295338,0.0,4.2072538860103625,0.0,,8100.0
236.0,0.0,0.0,193.0,0.0,968.0,885.0,7.0,9.99050724,1.2227979274611398,0.0,4.585492227979275,0.0,,49.0
200.0,0.0,0.0,180.0,0.0,1125.0,845.0,7.0,7.83934212,1.1111111111111112,0.0,4.694444444444445,0.0,,49.0
200.0,0.0,0.0,180.0,0.0,1125.0,845.0,28.0,12.24509376,1.1111111111111112,0.0,4.694444444444445,0.0,,784.0
225.0,0.0,0.0,181.0,0.0,1113.0,833.0,7.0,11.1695112,1.2430939226519337,0.0,4.602209944751381,0.0,,49.0
225.0,0.0,0.0,181.0,0.0,1113.0,833.0,28.0,17.3403214,1.2430939226519337,0.0,4.602209944751381,0.0,,784.0
325.0,0.0,0.0,184.0,0.0,1063.0,783.0,7.0,17.54026944,1.766304347826087,0.0,4.255434782608695,0.0,,49.0
325.0,0.0,0.0,184.0,0.0,1063.0,783.0,28.0,30.57136584,1.766304347826087,0.0,4.255434782608695,0.0,,784.0
275.0,0.0,0.0,183.0,0.0,1088.0,808.0,7.0,14.2032056,1.5027322404371584,0.0,4.415300546448087,0.0,,49.0
275.0,0.0,0.0,183.0,0.0,1088.0,808.0,28.0,24.49708228,1.5027322404371584,0.0,4.415300546448087,0.0,,784.0
300.0,0.0,0.0,184.0,0.0,1075.0,795.0,7.0,15.57526284,1.6304347826086956,0.0,4.320652173913044,0.0,,49.0
300.0,0.0,0.0,184.0,0.0,1075.0,795.0,28.0,26.84819544,1.6304347826086956,0.0,4.320652173913044,0.0,,784.0
375.0,0.0,0.0,186.0,0.0,1038.0,758.0,7.0,26.0621928,2.0161290322580645,0.0,4.075268817204301,0.0,,49.0
375.0,0.0,0.0,186.0,0.0,1038.0,758.0,28.0,38.21075992,2.0161290322580645,0.0,4.075268817204301,0.0,,784.0
400.0,0.0,0.0,187.0,0.0,1025.0,745.0,28.0,43.69898888,2.1390374331550803,0.0,3.983957219251337,0.0,,784.0
400.0,0.0,0.0,187.0,0.0,1025.0,745.0,7.0,30.14389072,2.1390374331550803,0.0,3.983957219251337,0.0,,49.0
250.0,0.0,0.0,182.0,0.0,1100.0,820.0,7.0,12.73462172,1.3736263736263736,0.0,4.5054945054945055,0.0,,49.0
250.0,0.0,0.0,182.0,0.0,1100.0,820.0,28.0,20.87043852,1.3736263736263736,0.0,4.5054945054945055,0.0,,784.0
350.0,0.0,0.0,186.0,0.0,1050.0,770.0,7.0,20.27748916,1.881720430107527,0.0,4.139784946236559,0.0,,49.0
350.0,0.0,0.0,186.0,0.0,1050.0,770.0,28.0,34.29453624,1.881720430107527,0.0,4.139784946236559,0.0,,784.0
203.5,305.3,0.0,203.5,0.0,963.4,630.0,7.0,19.539060364,1.0,0.0,3.095823095823096,0.0,,49.0
250.2,166.8,0.0,203.5,0.0,977.6,694.1,90.0,47.714497104,1.2294840294840295,0.0,3.410810810810811,0.0,,8100.0
157.0,236.0,0.0,192.0,0.0,935.4,781.2,90.0,43.377003588,0.8177083333333334,0.0,4.0687500000000005,0.0,,8100.0
141.3,212.0,0.0,203.5,0.0,971.8,748.5,28.0,29.89223198,0.6943488943488944,0.0,3.678132678132678,0.0,,784.0
166.8,250.2,0.0,203.5,0.0,975.6,692.6,3.0,6.902344236,0.8196560196560198,0.0,3.4034398034398037,0.0,,9.0
122.6,183.9,0.0,203.5,0.0,958.2,800.1,90.0,33.192064116,0.6024570024570024,0.0,3.9316953316953316,0.0,,8100.0
183.9,122.6,0.0,203.5,0.0,959.2,800.0,3.0,4.903553312,0.9036855036855037,0.0,3.9312039312039313,0.0,,9.0
102.0,153.0,0.0,192.0,0.0,887.0,942.0,3.0,4.565020596,0.53125,0.0,4.90625,0.0,,9.0
102.0,153.0,0.0,192.0,0.0,887.0,942.0,90.0,25.460969728,0.53125,0.0,4.90625,0.0,,8100.0
122.6,183.9,0.0,203.5,0.0,958.2,800.1,28.0,24.290928956,0.6024570024570024,0.0,3.9316953316953316,0.0,,784.0
166.8,250.2,0.0,203.5,0.0,975.6,692.6,28.0,33.947729812,0.8196560196560198,0.0,3.4034398034398037,0.0,,784.0
200.0,133.0,0.0,192.0,0.0,965.4,806.2,3.0,11.41427518,1.0416666666666667,0.0,4.198958333333334,0.0,,9.0
108.3,162.4,0.0,203.5,0.0,938.2,849.0,28.0,20.593958644,0.5321867321867322,0.0,4.171990171990172,0.0,,784.0
305.3,203.5,0.0,203.5,0.0,965.4,631.0,7.0,25.893960656,1.5002457002457004,0.0,3.1007371007371005,0.0,,49.0
108.3,162.4,0.0,203.5,0.0,938.2,849.0,90.0,29.231713972,0.5321867321867322,0.0,4.171990171990172,0.0,,8100.0
116.0,173.0,0.0,192.0,0.0,909.8,891.9,90.0,31.023662096,0.6041666666666666,0.0,4.6453125,0.0,,8100.0
141.3,212.0,0.0,203.5,0.0,971.8,748.5,7.0,10.3938507,0.6943488943488944,0.0,3.678132678132678,0.0,,49.0
157.0,236.0,0.0,192.0,0.0,935.4,781.2,28.0,33.664355176,0.8177083333333334,0.0,4.0687500000000005,0.0,,784.0
133.0,200.0,0.0,192.0,0.0,927.4,839.2,28.0,27.874825204,0.6927083333333334,0.0,4.370833333333334,0.0,,784.0
250.2,166.8,0.0,203.5,0.0,977.6,694.1,7.0,19.35014394,1.2294840294840295,0.0,3.410810810810811,0.0,,49.0
173.0,116.0,0.0,192.0,0.0,946.8,856.8,7.0,11.392211948,0.9010416666666666,0.0,4.4624999999999995,0.0,,49.0
192.0,288.0,0.0,192.0,0.0,929.8,716.1,3.0,12.788400848,1.0,0.0,3.7296875000000003,0.0,,9.0
192.0,288.0,0.0,192.0,0.0,929.8,716.1,28.0,39.321505756,1.0,0.0,3.7296875000000003,0.0,,784.0
153.0,102.0,0.0,192.0,0.0,888.0,943.1,3.0,4.782205536,0.796875,0.0,4.911979166666667,0.0,,9.0
288.0,192.0,0.0,192.0,0.0,932.0,717.8,3.0,16.10960674,1.5,0.0,3.7385416666666664,0.0,,9.0
305.3,203.5,0.0,203.5,0.0,965.4,631.0,28.0,43.377003588,1.5002457002457004,0.0,3.1007371007371005,0.0,,784.0
236.0,157.0,0.0,192.0,0.0,972.6,749.1,7.0,20.416073836,1.2291666666666667,0.0,3.9015625000000003,0.0,,49.0
173.0,116.0,0.0,192.0,0.0,946.8,856.8,3.0,6.940954892,0.9010416666666666,0.0,4.4624999999999995,0.0,,9.0
212.0,141.3,0.0,203.5,0.0,973.4,750.0,7.0,15.0305768,1.0417690417690417,0.0,3.6855036855036856,0.0,,49.0
236.0,157.0,0.0,192.0,0.0,972.6,749.1,3.0,13.5654403,1.2291666666666667,0.0,3.9015625000000003,0.0,,9.0
183.9,122.6,0.0,203.5,0.0,959.2,800.0,90.0,32.53292506,0.9036855036855037,0.0,3.9312039312039313,0.0,,8100.0
166.8,250.2,0.0,203.5,0.0,975.6,692.6,7.0,15.748321316,0.8196560196560198,0.0,3.4034398034398037,0.0,,49.0
102.0,153.0,0.0,192.0,0.0,887.0,942.0,7.0,7.675936308,0.53125,0.0,4.90625,0.0,,49.0
288.0,192.0,0.0,192.0,0.0,932.0,717.8,28.0,38.804398756,1.5,0.0,3.7385416666666664,0.0,,784.0
212.0,141.3,0.0,203.5,0.0,973.4,750.0,28.0,33.003837168,1.0417690417690417,0.0,3.6855036855036856,0.0,,784.0
102.0,153.0,0.0,192.0,0.0,887.0,942.0,28.0,17.275510656,0.53125,0.0,4.90625,0.0,,784.0
173.0,116.0,0.0,192.0,0.0,946.8,856.8,28.0,24.281965768,0.9010416666666666,0.0,4.4624999999999995,0.0,,784.0
183.9,122.6,0.0,203.5,0.0,959.2,800.0,28.0,24.046164976,0.9036855036855037,0.0,3.9312039312039313,0.0,,784.0
133.0,200.0,0.0,192.0,0.0,927.4,839.2,90.0,36.588422892,0.6927083333333334,0.0,4.370833333333334,0.0,,8100.0
192.0,288.0,0.0,192.0,0.0,929.8,716.1,90.0,50.732333556,1.0,0.0,3.7296875000000003,0.0,,8100.0
133.0,200.0,0.0,192.0,0.0,927.4,839.2,7.0,13.664035368,0.6927083333333334,0.0,4.370833333333334,0.0,,49.0
305.3,203.5,0.0,203.5,0.0,965.4,631.0,3.0,14.143910664,1.5002457002457004,0.0,3.1007371007371005,0.0,,9.0
236.0,157.0,0.0,192.0,0.0,972.6,749.1,90.0,47.782065752,1.2291666666666667,0.0,3.9015625000000003,0.0,,8100.0
108.3,162.4,0.0,203.5,0.0,938.2,849.0,3.0,2.331807832,0.5321867321867322,0.0,4.171990171990172,0.0,,9.0
157.0,236.0,0.0,192.0,0.0,935.4,781.2,7.0,16.889404096,0.8177083333333334,0.0,4.0687500000000005,0.0,,49.0
288.0,192.0,0.0,192.0,0.0,932.0,717.8,7.0,23.523542168,1.5,0.0,3.7385416666666664,0.0,,49.0
212.0,141.3,0.0,203.5,0.0,973.4,750.0,3.0,6.8085755,1.0417690417690417,0.0,3.6855036855036856,0.0,,9.0
212.0,141.3,0.0,203.5,0.0,973.4,750.0,90.0,39.70002808,1.0417690417690417,0.0,3.6855036855036856,0.0,,8100.0
153.0,102.0,0.0,192.0,0.0,888.0,943.1,28.0,17.96429718,0.796875,0.0,4.911979166666667,0.0,,784.0
236.0,157.0,0.0,192.0,0.0,972.6,749.1,28.0,32.88455782,1.2291666666666667,0.0,3.9015625000000003,0.0,,784.0
116.0,173.0,0.0,192.0,0.0,909.8,891.9,28.0,22.347985588,0.6041666666666666,0.0,4.6453125,0.0,,784.0
183.9,122.6,0.0,203.5,0.0,959.2,800.0,7.0,10.787541496,0.9036855036855037,0.0,3.9312039312039313,0.0,,49.0
108.3,162.4,0.0,203.5,0.0,938.2,849.0,7.0,7.723510152,0.5321867321867322,0.0,4.171990171990172,0.0,,49.0
203.5,305.3,0.0,203.5,0.0,963.4,630.0,28.0,41.684340008,1.0,0.0,3.095823095823096,0.0,,784.0
203.5,305.3,0.0,203.5,0.0,963.4,630.0,3.0,9.561653168,1.0,0.0,3.095823095823096,0.0,,9.0
133.0,200.0,0.0,192.0,0.0,927.4,839.2,3.0,6.883728384,0.6927083333333334,0.0,4.370833333333334,0.0,,9.0
288.0,192.0,0.0,192.0,0.0,932.0,717.8,90.0,50.526869708,1.5,0.0,3.7385416666666664,0.0,,8100.0
200.0,133.0,0.0,192.0,0.0,965.4,806.2,7.0,17.165883972,1.0416666666666667,0.0,4.198958333333334,0.0,,49.0
200.0,133.0,0.0,192.0,0.0,965.4,806.2,28.0,30.439675924,1.0416666666666667,0.0,4.198958333333334,0.0,,784.0
250.2,166.8,0.0,203.5,0.0,977.6,694.1,3.0,9.731264264,1.2294840294840295,0.0,3.410810810810811,0.0,,9.0
122.6,183.9,0.0,203.5,0.0,958.2,800.1,3.0,3.31982694,0.6024570024570024,0.0,3.9316953316953316,0.0,,9.0
153.0,102.0,0.0,192.0,0.0,888.0,943.1,90.0,26.322814728,0.796875,0.0,4.911979166666667,0.0,,8100.0
200.0,133.0,0.0,192.0,0.0,965.4,806.2,90.0,43.25082948,1.0416666666666667,0.0,4.198958333333334,0.0,,8100.0
116.0,173.0,0.0,192.0,0.0,909.8,891.9,3.0,6.280436884,0.6041666666666666,0.0,4.6453125,0.0,,9.0
173.0,116.0,0.0,192.0,0.0,946.8,856.8,90.0,32.102692036,0.9010416666666666,0.0,4.4624999999999995,0.0,,8100.0
